member_id,full_name,gender,date_of_birth,city,city_tier,state,occupation,marital_status,gym_branch_id,join_date,membership_type,referral_source,preferred_workout_time,has_personal_trainer,primary_goal,signup_channel,is_dob_missing,age,is_implausible_age
MBR-000086,Naveen Tiwari,Male,2003-03-26,Delhi,Tier1,Delhi,Freelancer,Single,BR-028,2021-07-08,Standard,Instagram Ad,Evening (6-9pm),False,General Fitness,App,False,23.4,False
MBR-001190,Aryan Bhatia,Male,2004-06-10,Mumbai,Tier1,Maharashtra,Student,Single,BR-036,2023-05-12,Premium,Instagram Ad,Evening (6-9pm),True,Weight Loss,App,False,22.2,False
MBR-009398,Vishal Chavan,Male,2006-09-26,Nagpur,Tier2,Maharashtra,Salaried-IT,Single,BR-007,2022-10-14,Standard,Walk-in,Evening (6-9pm),True,Weight Loss,App,False,19.9,False
MBR-002801,Karthik Nambiar,Male,2000-03-04,Coimbatore,Tier2,Tamil Nadu,Freelancer,Single,BR-019,2024-01-04,Basic,Walk-in,Evening (6-9pm),False,Muscle Gain,App,False,26.4,False
MBR-005790,Madhumita Dutta,Female,1994-12-09,Patna,Tier3,Bihar,Homemaker,Married,BR-023,2022-06-11,Basic,Instagram Ad,Afternoon,False,General Fitness,Website,False,31.7,False
MBR-011001,Kishore Murthy,Male,1992-03-19,Bengaluru,Tier1,Karnataka,Salaried-Non IT,Married,BR-033,2022-01-19,PT-Combo,Instagram Ad,Evening (6-9pm),True,Weight Loss,Website,False,34.4,False
MBR-012567,Preeti Khanna,Female,2006-10-27,Lucknow,Tier2,Uttar Pradesh,Student,Single,BR-030,2024-01-26,Premium,Walk-in,Morning,False,Weight Loss,Website,False,19.8,False
MBR-014613,Biswajit Bhattacharya,Male,1992-01-26,Kolkata,Tier1,West Bengal,Govt Employee,Married,BR-017,2022-11-02,Premium,Justdial,Evening (6-9pm),False,General Fitness,App,False,34.5,False
MBR-008264,Yash Khanna,Male,2006-03-14,Jalandhar,Tier2,Punjab,Salaried-IT,Single,BR-007,2022-08-09,Standard,Friend Referral,Afternoon,True,Weight Loss,App,False,20.4,False
MBR-003871,Tapan Bose,Male,1996-01-02,Ahmedabad,Tier1,Gujarat,Salaried-Non IT,Single,BR-038,2022-01-08,Basic,Justdial,Morning,False,Weight Loss,In-person,False,30.6,False
MBR-003845,Abhinav Khurana,Male,1991-06-04,Gurugram,Tier1,Haryana,Govt Employee,Single,BR-009,2021-09-12,Premium,Walk-in,Evening (6-9pm),False,Pre-Wedding Prep,Website,False,35.2,False
MBR-009412,Aditya Patel,Male,,Mumbai,Tier1,Maharashtra,Govt Employee,Married,BR-036,2022-05-22,Premium,Instagram Ad,Evening (6-9pm),False,Muscle Gain,In-person,True,,False
MBR-011691,Tanushree Chatterjee,Female,1986-11-12,Nagpur,Tier2,Maharashtra,Salaried-Non IT,Married,BR-007,2025-08-12,Basic,Friend Referral,Afternoon,False,Pre-Wedding Prep,Website,False,39.8,False
MBR-015329,Kiran Naidu,Male,1991-06-09,Bengaluru,Tier1,Karnataka,Govt Employee,Married,BR-033,2022-01-13,Basic,Friend Referral,Evening (6-9pm),False,Weight Loss,In-person,False,35.2,False
MBR-002408,Sanjay Modi,Male,2004-08-28,Ahmedabad,Tier1,Gujarat,Student,Married,BR-038,2025-06-21,Premium,Instagram Ad,Evening (6-9pm),False,General Fitness,App,False,22.0,False
MBR-015000,Sameer Patel,Male,2002-02-14,Ahmedabad,Tier1,Gujarat,Student,Single,BR-038,2023-09-15,Basic,Justdial,Afternoon,False,General Fitness,App,False,24.5,False
MBR-017199,Anirban Bhattacharya,Male,1993-03-03,Delhi,Tier1,Delhi,Business Owner,Married,BR-028,2023-04-05,Basic,Instagram Ad,Afternoon,False,General Fitness,In-person,False,33.4,False
MBR-012352,Ramesh Rao,Male,1999-05-16,Visakhapatnam,Tier2,Andhra Pradesh,Freelancer,Single,BR-024,2024-01-14,Basic,Aggregator App,Late Night,False,Weight Loss,App,False,27.2,False
MBR-014614,Komal Mehta,Female,2004-12-16,Gurugram,Tier1,Haryana,Salaried-Non IT,Single,BR-009,2022-08-25,PT-Combo,Friend Referral,Afternoon,True,Sports Training,App,False,21.7,False
MBR-009059,Amit Anand,Male,1990-02-07,Bhopal,Tier2,Madhya Pradesh,Business Owner,Married,BR-034,2023-02-11,Basic,Justdial,Early Morning (5-7am),False,General Fitness,In-person,False,36.5,False
MBR-010299,Vijay Venkataraman,Male,1996-12-14,Hyderabad,Tier1,Telangana,Salaried-Non IT,Single,BR-022,2022-01-12,Premium,Instagram Ad,Morning,False,Rehab,App,False,29.7,False
MBR-008486,Ravi Pillai,Male,1995-11-08,Bengaluru,Tier1,Karnataka,Govt Employee,Single,BR-033,2023-05-17,Basic,Aggregator App,Evening (6-9pm),False,Weight Loss,App,False,30.8,False
MBR-013842,Harish Pillai,Male,,Mysore,Tier3,Karnataka,Salaried-Non IT,Married,BR-029,2021-08-18,Basic,Justdial,Evening (6-9pm),False,Sports Training,App,True,,False
MBR-013173,Bhavana Murthy,Female,1988-03-28,Bengaluru,Tier1,Karnataka,Business Owner,Married,BR-033,2022-01-12,Premium,Instagram Ad,Evening (6-9pm),True,Muscle Gain,App,False,38.4,False
MBR-007840,Pooja Bhatt,Female,2000-12-08,Nagpur,Tier2,Maharashtra,Student,Single,BR-001,2021-10-13,Basic,Walk-in,Late Night,False,Muscle Gain,Website,False,25.7,False
MBR-002128,Mansi Kale,Female,1999-02-21,Nagpur,Tier2,Maharashtra,Govt Employee,Single,BR-021,2024-03-19,Premium,Aggregator App,Late Night,False,Weight Loss,In-person,False,27.5,False
MBR-004284,Prasad Murthy,Male,2003-04-20,Chennai,Tier1,Tamil Nadu,Salaried-IT,Single,BR-015,2023-09-16,Premium,Walk-in,Evening (6-9pm),True,Muscle Gain,In-person,False,23.3,False
MBR-007184,Isha Singh,Female,1997-11-06,Jaipur,Tier2,Rajasthan,Freelancer,Single,BR-020,2021-12-24,Basic,Corporate Tie-up,Late Night,False,Weight Loss,In-person,False,28.8,False
MBR-009574,Anjali Kulkarni,Female,2003-03-12,Ahmedabad,Tier1,Gujarat,Student,Single,BR-038,2022-04-05,PT-Combo,Friend Referral,Late Night,True,Weight Loss,App,False,23.4,False
MBR-004948,Sathish Naidu,Male,2004-01-19,Visakhapatnam,Tier2,Andhra Pradesh,Student,Single,BR-024,2025-08-11,Standard,Instagram Ad,Evening (6-9pm),False,Muscle Gain,In-person,False,22.6,False
MBR-003334,Harsh Dhawan,Male,1995-11-16,Jaipur,Tier2,Rajasthan,Salaried-IT,Married,BR-013,2025-02-22,Standard,Corporate Tie-up,Evening (6-9pm),False,Muscle Gain,App,False,30.7,False
MBR-012436,Vani Balan,Female,1997-12-19,Hyderabad,Tier1,Telangana,Freelancer,Single,BR-022,2023-04-11,Premium,Instagram Ad,Afternoon,False,General Fitness,Website,False,28.7,False
MBR-009318,Naveen Chandran,Male,1998-10-27,Coimbatore,Tier2,Tamil Nadu,Salaried-Non IT,Married,BR-019,2023-02-03,Basic,Walk-in,Evening (6-9pm),False,Sports Training,In-person,False,27.8,False
MBR-000247,Suyash Kher,Male,1999-11-11,Pune,Tier1,Maharashtra,Salaried-Non IT,Single,BR-027,2022-10-11,Premium,Walk-in,Afternoon,False,Weight Loss,Website,False,26.8,False
MBR-010585,Neha Modi,Female,2000-09-10,Delhi,Tier1,Delhi,Freelancer,Married,BR-028,2024-11-13,Premium,Instagram Ad,Evening (6-9pm),True,General Fitness,Website,False,25.9,False
MBR-001448,Priya Deshmukh,Female,1971-09-23,Vadodara,Tier2,Gujarat,Salaried-Non IT,Married,BR-003,2025-08-14,Basic,Friend Referral,Evening (6-9pm),False,Sports Training,In-person,False,54.9,False
MBR-003174,Tarun Grover,Male,2000-05-02,Vadodara,Tier2,Gujarat,Salaried-Non IT,Single,BR-003,2025-09-28,Basic,Friend Referral,Morning,False,Sports Training,App,False,26.3,False
MBR-014840,Dinesh Reddy,Male,1995-03-09,Mumbai,Tier1,Maharashtra,Business Owner,Single,BR-029,2025-01-21,Premium,Instagram Ad,Morning,False,Weight Loss,App,False,31.4,False
MBR-011319,Ravi Sethi,Male,,Gurugram,Tier1,Haryana,Student,Married,BR-037,2024-10-12,Basic,Friend Referral,Early Morning (5-7am),False,Muscle Gain,App,True,,False
MBR-008119,Naveen Varma,Male,1974-11-17,Nagpur,Tier2,Maharashtra,Business Owner,Married,BR-021,2021-12-08,PT-Combo,Friend Referral,Early Morning (5-7am),True,Muscle Gain,In-person,False,51.7,False
MBR-004536,Amit Sarkar,Male,1987-04-18,Bengaluru,Tier1,Karnataka,Homemaker,Married,BR-033,2024-08-03,Premium,Corporate Tie-up,Afternoon,False,General Fitness,App,False,39.3,False
MBR-015926,Ashok Mukherjee,Male,1998-08-10,Ahmedabad,Tier1,Gujarat,Govt Employee,Single,BR-038,2022-09-02,Basic,Justdial,Morning,False,Weight Loss,In-person,False,28.0,False
MBR-010032,Kavya Venkataraman,Female,1997-05-26,Bengaluru,Tier1,Karnataka,Student,Single,BR-033,2025-03-22,Premium,Walk-in,Evening (6-9pm),True,Muscle Gain,App,False,29.2,False
MBR-009951,Tarun Dhawan,Male,1997-12-10,Lucknow,Tier2,Uttar Pradesh,Salaried-IT,Married,BR-040,2025-04-19,Premium,Instagram Ad,Early Morning (5-7am),True,Weight Loss,App,False,28.7,False
MBR-017122,Radhika Aggarwal,Female,2005-01-18,Bhopal,Tier2,Madhya Pradesh,Student,Single,BR-034,2025-05-27,Standard,Walk-in,Morning,False,Rehab,App,False,21.6,False
MBR-001014,Rajesh Ghosh,Male,1998-01-11,Kolkata,Tier1,West Bengal,Govt Employee,Married,BR-017,2025-04-27,Premium,Friend Referral,Evening (6-9pm),False,Rehab,In-person,False,28.6,False
MBR-014981,Lakshmi Rao,Female,1995-02-19,Bengaluru,Tier1,Karnataka,Business Owner,Married,BR-033,2022-09-07,Standard,Instagram Ad,Evening (6-9pm),False,Sports Training,App,False,31.5,False
MBR-016072,Aditya Khanna,Male,2007-11-21,Gurugram,Tier1,Haryana,Student,Single,BR-009,2023-02-22,Basic,Justdial,Afternoon,False,Weight Loss,App,False,18.7,False
MBR-014253,Shobha Gowda,Female,1993-09-16,Hyderabad,Tier1,Telangana,Govt Employee,Married,BR-034,2021-10-26,Basic,Walk-in,Late Night,False,General Fitness,Website,False,32.9,False
MBR-017424,Revathi Pillai,Female,1990-02-19,Bengaluru,Tier1,Karnataka,Govt Employee,Single,BR-033,2022-12-18,Standard,Friend Referral,Evening (6-9pm),False,Weight Loss,App,False,36.5,False
MBR-013190,Jyoti Dhawan,Female,2006-12-11,Indore,Tier2,Madhya Pradesh,Govt Employee,Other,BR-018,2023-11-17,Premium,Corporate Tie-up,Morning,False,Weight Loss,In-person,False,19.7,False
MBR-014884,Manisha Anand,Female,2003-10-17,Kolkata,Tier1,West Bengal,Student,Married,BR-017,2024-05-06,Standard,Walk-in,Early Morning (5-7am),False,Muscle Gain,App,False,22.8,False
MBR-009890,Ashish Aggarwal,Male,1985-08-04,Jalandhar,Tier2,Punjab,Freelancer,Married,BR-007,2024-10-09,Basic,Instagram Ad,Evening (6-9pm),False,Weight Loss,App,False,41.0,False
MBR-015660,Ashish Bhatia,Male,2001-09-25,Gurugram,Tier1,Haryana,Student,Single,BR-009,2021-01-15,Basic,Instagram Ad,Afternoon,False,Weight Loss,Website,False,24.9,False
MBR-011440,Rohit Desai,Male,1976-03-15,Mumbai,Tier1,Maharashtra,Govt Employee,Married,BR-036,2025-08-26,Standard,Corporate Tie-up,Evening (6-9pm),True,Weight Loss,App,False,50.4,False
MBR-003010,Venkatesh Subramaniam,Male,1998-09-13,Bengaluru,Tier1,Karnataka,Freelancer,Single,BR-033,2024-11-03,Premium,Corporate Tie-up,Morning,False,Sports Training,Website,False,27.9,False
MBR-001300,Amit Gupta,Male,1999-06-06,Bhopal,Tier2,Madhya Pradesh,Freelancer,Single,BR-034,2022-06-14,Standard,Corporate Tie-up,Evening (6-9pm),False,Weight Loss,App,False,27.2,False
MBR-003486,Nisha Shah,Female,1991-10-14,Nagpur,Tier2,Maharashtra,Freelancer,Single,BR-007,2023-01-15,Basic,Friend Referral,Evening (6-9pm),False,Weight Loss,App,False,34.8,False
MBR-012389,Chirag Mehta,Male,1994-04-20,Nagpur,Tier2,Maharashtra,Salaried-Non IT,Married,BR-025,2021-11-06,Basic,Walk-in,Evening (6-9pm),False,General Fitness,App,False,32.3,False
MBR-003830,Balaji Shetty,Male,2001-01-04,Chennai,Tier1,Tamil Nadu,Govt Employee,Single,BR-010,2025-03-01,Basic,Aggregator App,Evening (6-9pm),False,Pre-Wedding Prep,App,False,25.6,False
MBR-008949,Rana Bhattacharya,Male,1997-06-23,Nashik,Tier3,Maharashtra,Homemaker,Single,BR-012,2024-04-10,Basic,Justdial,Early Morning (5-7am),False,General Fitness,App,False,29.1,False
MBR-000038,Aravind Menon,Male,2000-07-24,Ahmedabad,Tier1,Gujarat,Freelancer,Single,BR-038,2023-04-02,Premium,Friend Referral,Early Morning (5-7am),False,Muscle Gain,In-person,False,26.1,False
MBR-008186,Deepa Balan,Female,1993-02-07,Hyderabad,Tier1,Telangana,Govt Employee,Single,BR-011,2025-01-02,Standard,Friend Referral,Early Morning (5-7am),False,Weight Loss,Website,False,33.5,False
MBR-013159,Dinesh Shetty,Male,1988-04-18,Mysore,Tier3,Karnataka,Homemaker,Single,BR-029,2022-06-21,Standard,Friend Referral,Early Morning (5-7am),False,General Fitness,App,False,38.3,False
MBR-011834,Mahesh Reddy,Male,1997-10-22,Bengaluru,Tier1,Karnataka,Salaried-Non IT,Single,BR-033,2024-10-17,Standard,Instagram Ad,Late Night,False,Muscle Gain,Website,False,28.8,False
MBR-016428,Abhijit Bhatt,Male,1978-09-16,Nagpur,Tier2,Maharashtra,Salaried-IT,Married,BR-021,2024-10-12,Standard,Instagram Ad,Afternoon,False,General Fitness,App,False,47.9,False
MBR-004908,Vikram Sethi,Male,2001-12-06,Lucknow,Tier2,Uttar Pradesh,Freelancer,Single,BR-030,2025-01-23,Standard,Corporate Tie-up,Early Morning (5-7am),False,Weight Loss,Website,False,24.7,False
MBR-008682,Mihir Mehta,Male,,Mumbai,Tier1,Maharashtra,Business Owner,Married,BR-036,2022-01-01,Standard,Corporate Tie-up,Afternoon,False,Weight Loss,App,True,,False
MBR-015622,Arjun Venkataraman,Male,1977-03-24,Bengaluru,Tier1,Karnataka,Homemaker,Married,BR-033,2025-06-24,Premium,Corporate Tie-up,Evening (6-9pm),True,General Fitness,Website,False,49.4,False
MBR-006651,Revathi Reddy,Female,1992-10-21,Visakhapatnam,Tier1,Andhra Pradesh,Salaried-IT,Married,BR-024,2024-03-28,Standard,Walk-in,Morning,False,Muscle Gain,Website,False,33.8,False
MBR-010019,Pooja Iyengar,Female,2001-11-16,Bengaluru,Tier1,Karnataka,Homemaker,Single,BR-033,2025-06-15,Basic,Instagram Ad,Late Night,False,General Fitness,App,False,24.7,False
MBR-008562,Karan Kapoor,Male,1997-12-24,Ahmedabad,Tier1,Gujarat,Salaried-Non IT,Single,BR-038,2024-07-12,Standard,Justdial,Evening (6-9pm),False,Muscle Gain,App,False,28.6,False
MBR-015489,Shreya Kapoor,Female,1998-08-04,Nagpur,Tier2,Maharashtra,Salaried-Non IT,Single,BR-001,2021-11-09,Premium,Friend Referral,Early Morning (5-7am),False,General Fitness,App,False,28.0,False
MBR-010607,Sunita Tiwari,Female,2008-04-18,Bengaluru,Tier1,Karnataka,Salaried-IT,Single,BR-033,2025-02-20,Standard,Instagram Ad,Late Night,True,Weight Loss,Website,False,18.3,False
MBR-008571,Kiran Subramaniam,Male,1997-09-16,Chandigarh,Tier2,Punjab,Govt Employee,Single,BR-008,2025-02-02,Basic,Friend Referral,Evening (6-9pm),False,General Fitness,App,False,28.9,False
MBR-015114,Rituparna Pal,Female,2000-10-11,Kolkata,Tier1,West Bengal,Govt Employee,Single,BR-017,2024-12-04,Premium,Corporate Tie-up,Early Morning (5-7am),True,Weight Loss,In-person,False,25.8,False
MBR-012223,Tarun Bansal,Male,2006-02-26,Pune,Tier1,Maharashtra,Salaried-IT,Single,BR-035,2023-01-17,Basic,Walk-in,Early Morning (5-7am),False,Weight Loss,Website,False,20.5,False
MBR-009158,Aryan Khanna,Male,1993-01-23,Delhi,Tier1,Delhi,Business Owner,Single,BR-018,2024-12-06,Premium,Justdial,Early Morning (5-7am),False,Rehab,Website,False,33.6,False
MBR-002974,Debashish Chatterjee,Male,2001-10-03,Pune,Tier1,Maharashtra,Freelancer,Single,BR-027,2024-12-10,Basic,Walk-in,Early Morning (5-7am),False,General Fitness,App,False,24.9,False
MBR-011933,Ishita Khurana,Other,1979-08-26,Amritsar,Tier3,Punjab,Homemaker,Married,BR-026,2021-01-19,Premium,Walk-in,Evening (6-9pm),False,Muscle Gain,Website,False,47.0,False
MBR-014099,Swathi Menon,Female,2002-09-28,Mumbai,Tier1,Maharashtra,Student,Single,BR-026,2021-06-23,Basic,Corporate Tie-up,Late Night,False,Weight Loss,Website,False,23.9,False
MBR-009484,Madhumita Roy,Female,1995-12-01,Kolkata,Tier1,West Bengal,Govt Employee,Married,BR-017,2021-12-14,Standard,Instagram Ad,Late Night,False,Muscle Gain,App,False,30.7,False
MBR-011010,Tejas Deshmukh,Male,1999-07-23,Lucknow,Tier2,Uttar Pradesh,Salaried-IT,Single,BR-004,2025-02-12,Basic,Corporate Tie-up,Morning,False,General Fitness,In-person,False,27.1,False
MBR-000734,Swathi Venkataraman,Female,2001-07-02,Bengaluru,Tier1,Karnataka,Student,Other,BR-033,2021-08-04,Basic,Friend Referral,Early Morning (5-7am),False,Sports Training,App,False,25.1,False
MBR-008473,Sneha Bhattacharya,Female,1996-01-01,Kolkata,Tier1,West Bengal,Govt Employee,Single,BR-017,2022-12-08,Basic,Instagram Ad,Evening (6-9pm),False,General Fitness,In-person,False,30.6,False
MBR-010597,Sushma  Chandran,Female,1992-05-01,Hyderabad,Tier1,Telangana,Salaried-IT,Single,BR-034,2021-01-20,Standard,Walk-in,Morning,False,Rehab,App,False,34.3,False
MBR-004411,Abhinav Chopra,Male,1997-04-08,Mumbai,Tier1,Maharashtra,Salaried-IT,Single,BR-026,2023-11-27,Basic,Walk-in,Morning,False,Weight Loss,App,False,29.3,False
MBR-005461,Praveen Iyer,Male,1993-03-13,Chennai,Tier1,Tamil Nadu,Business Owner,Married,BR-002,2024-12-20,Basic,Friend Referral,Early Morning (5-7am),False,Weight Loss,App,False,33.4,False
MBR-007128,Deepak Balan,Male,1999-04-06,Hyderabad,Tier1,Telangana,Business Owner,Single,BR-034,2025-01-12,Basic,Friend Referral,Evening (6-9pm),False,Weight Loss,App,False,27.4,False
MBR-010358,Nishant Patel,Male,1996-10-22,Surat,Tier2,Gujarat,Business Owner,Married,BR-031,2022-10-27,Standard,Justdial,Evening (6-9pm),False,General Fitness,App,False,29.8,False
MBR-008577,Nishant Kher,Male,1990-03-13,Mumbai,Tier1,Maharashtra,Salaried-Non IT,Other,BR-036,2022-11-24,Basic,Instagram Ad,Morning,False,Muscle Gain,In-person,False,36.4,False
MBR-011037,Suresh Bhatia,Male,2000-10-11,Pune,Tier1,Maharashtra,Salaried-IT,Single,BR-027,2022-11-28,Basic,Justdial,Evening (6-9pm),False,General Fitness,App,False,25.8,False
MBR-001185,Debjani Sen,Female,1972-06-02,Mumbai,Tier1,Maharashtra,Salaried-Non IT,Married,BR-039,2023-07-03,Premium,Walk-in,Late Night,False,Weight Loss,App,False,54.2,False
MBR-013158,Vaishali Naik,Female,1972-08-16,Pune,Tier1,Maharashtra,Salaried-Non IT,Married,BR-027,2024-05-23,Basic,Friend Referral,Evening (6-9pm),False,General Fitness,App,False,54.0,False
MBR-012632,Kajal Shah,Female,2000-02-23,Chandigarh,Tier2,Punjab,Salaried-Non IT,Single,BR-008,2024-01-15,PT-Combo,Aggregator App,Afternoon,True,Pre-Wedding Prep,In-person,False,26.5,False
MBR-000696,Vikram Arora,Male,2000-06-01,Indore,Tier2,Madhya Pradesh,Govt Employee,Married,BR-018,2025-05-21,Standard,Walk-in,Morning,True,Weight Loss,App,False,26.2,False
MBR-006747,Swathi Murthy,Female,1973-03-12,Visakhapatnam,Tier2,Andhra Pradesh,Homemaker,Single,BR-024,2025-01-13,Standard,Justdial,Early Morning (5-7am),False,Muscle Gain,App,False,53.4,False
MBR-005512,Jyoti Gupta,Female,1993-09-04,Pune,Tier1,Maharashtra,Salaried-IT,Married,BR-038,2021-01-02,Premium,Walk-in,Evening (6-9pm),True,Weight Loss,App,False,32.9,False
MBR-011418,Bhavna Arora,Female,1982-06-10,Kolkata,Tier1,West Bengal,Business Owner,Married,BR-017,2024-05-02,Basic,Walk-in,Evening (6-9pm),False,Weight Loss,Website,False,44.2,False
MBR-015040,Shreya Gupta,Female,1987-05-27,Nagpur,Tier2,Maharashtra,Freelancer,Married,BR-021,2024-12-12,PT-Combo,Aggregator App,Late Night,False,Muscle Gain,In-person,False,39.2,False
MBR-017284,Arjun Reddy,Male,2000-06-07,Bengaluru,Tier1,Karnataka,Salaried-Non IT,Single,BR-033,2023-09-03,Standard,Walk-in,Early Morning (5-7am),False,Sports Training,Website,False,26.2,False
MBR-007906,Siddharth Khanna,Male,1968-08-25,Delhi,Tier1,Delhi,Homemaker,Married,BR-005,2022-01-02,Standard,Walk-in,Early Morning (5-7am),False,Muscle Gain,App,False,58.0,False
MBR-008106,Aryan Gupta,Male,1999-05-13,Delhi,Tier1,Delhi,Salaried-IT,Single,BR-028,2024-02-28,Basic,Walk-in,Morning,False,Weight Loss,In-person,False,27.3,False
MBR-016769,Vijay Nair,Male,2003-03-04,Bengaluru,Tier1,Karnataka,Student,Single,BR-033,2024-10-19,Basic,Instagram Ad,Evening (6-9pm),False,Muscle Gain,App,False,23.4,False
MBR-001926,Naveen Achary,Male,1994-12-13,Hyderabad,Tier1,Telangana,Freelancer,Married,BR-022,2023-10-23,Premium,Friend Referral,Late Night,True,General Fitness,App,False,31.7,False
MBR-001902,Kunal Grover,Male,1994-01-09,Mumbai,Tier1,Maharashtra,Homemaker,Single,BR-016,2022-01-28,Basic,Aggregator App,Early Morning (5-7am),False,Weight Loss,In-person,False,32.6,False
MBR-017186,Sohini Mukherjee,Female,2008-07-27,Gurugram,Tier1,Haryana,Student,Single,BR-037,2025-03-01,Standard,Friend Referral,Late Night,False,Weight Loss,In-person,False,18.0,False
MBR-008261,Prasenjit Chatterjee,Male,1996-02-10,Kolkata,Tier1,West Bengal,Business Owner,Single,BR-017,2022-05-17,PT-Combo,Instagram Ad,Afternoon,True,Muscle Gain,App,False,30.5,False
MBR-013949,Nikita Trivedi,Female,1998-11-08,Ahmedabad,Tier1,Gujarat,Salaried-Non IT,Married,BR-038,2024-02-21,Standard,Corporate Tie-up,Evening (6-9pm),False,Weight Loss,Website,False,27.8,False
MBR-014294,Aditya Gaikwad,Male,1990-03-19,Bengaluru,Tier1,Karnataka,Business Owner,Single,BR-033,2024-11-01,Standard,Walk-in,Evening (6-9pm),False,Sports Training,Website,False,36.4,False
MBR-005944,Deepak Bansal,Male,2003-07-23,Jalandhar,Tier2,Punjab,Salaried-IT,Single,BR-007,2025-06-26,Basic,Instagram Ad,Morning,False,Sports Training,In-person,False,23.1,False
MBR-012176,Yash Malhotra,Male,1995-04-16,Delhi,Tier1,Delhi,Salaried-IT,Single,BR-018,2023-06-14,Premium,Instagram Ad,Morning,False,Rehab,Website,False,31.3,False
MBR-000389,Sanjay Gaikwad,Male,2005-12-03,Ahmedabad,Tier1,Gujarat,Salaried-Non IT,Single,BR-038,2023-11-12,PT-Combo,Friend Referral,Early Morning (5-7am),True,Weight Loss,In-person,False,20.7,False
MBR-014311,Radhika Aggarwal,Female,1989-03-09,Chandigarh,Tier2,Punjab,Govt Employee,Married,BR-008,2025-01-04,PT-Combo,Friend Referral,Evening (6-9pm),True,Muscle Gain,App,False,37.4,False
MBR-002787,Komal Rathi,Female,2000-02-04,Chennai,Tier1,Tamil Nadu,Salaried-Non IT,Single,BR-002,2022-01-28,Basic,Instagram Ad,Early Morning (5-7am),False,Weight Loss,Website,False,26.5,False
MBR-013192,Rekha Aggarwal,Female,2005-11-24,Chandigarh,Tier2,Punjab,Salaried-IT,Single,BR-008,2023-05-18,Premium,Friend Referral,Morning,False,Muscle Gain,In-person,False,20.7,False
